Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
159295,2.04804141,0.126699004,-1.799054761,0.229594251,0.658640919,-0.374337601,0.113163354,-0.09906934,0.180045745,-0.224546502,0.94980226,0.99844379,0.522184086,-0.76251226,-0.527043793,0.576506422,0.087218347,0.224651511,0.4497605,-0.098323534,-0.325091095,-0.847980307,0.282492673,0.199343269,-0.233138949,0.170611259,-0.064213758,-0.042103007,4.49,0
159295,-0.252855365,1.080183245,-0.602870585,-0.517593052,0.335319438,-0.814714208,0.563657514,0.337764352,-0.285564823,-0.311636279,0.175757957,0.207034925,-0.881268206,1.100175499,-0.160384506,0.01082189,-0.619710707,0.910800202,0.448553332,-0.162924061,0.433691131,1.309941787,-0.11126551,-0.322186042,-0.783270678,-0.214404496,0.373592435,0.245124129,6.79,0
159296,-2.647686098,2.184087418,-0.788824284,-1.218026967,0.068088044,1.396102298,-1.023795435,2.10126845,0.390246196,-1.449530903,-0.644838736,0.755042939,0.49579083,-0.560609352,1.439611158,-0.16843139,1.855049088,-1.267792369,-1.642672342,-0.167622176,-0.080118438,-0.218191411,0.115262472,-2.136364554,-0.336812965,-0.127630158,-0.278078102,-0.159105784,4.31,0
159298,-0.030466964,1.024657291,-0.889920538,-1.246853308,1.332781147,-1.190449086,1.601688216,-0.319130945,-0.587206792,-0.29877638,0.317758616,0.265713721,-0.563666107,0.947486164,-0.815287884,-0.319235824,-0.806740194,0.30065967,0.335026446,-0.068630073,0.264093398,0.928909223,-0.315848687,-0.445995231,-0.284891325,0.099067125,0.388955054,0.253357815,3.7,0
159299,0.126686273,0.971646752,-1.202532773,-0.203488731,0.43547178,-0.774608445,0.534685283,0.317279577,-0.338648917,-0.97545479,0.663109012,0.270917361,-0.416629716,-0.253796003,0.072249055,0.487629792,0.271035622,1.313226076,0.112036373,-0.187963413,0.371988574,0.97266147,-0.070512096,-0.551122389,-0.263476422,-0.139049163,-0.083026439,-0.060222972,40,0
159300,2.13335729,-1.158829653,0.142590811,-0.919055142,-1.487691063,-0.054831403,-1.64578666,0.132612739,0.481838792,0.711178821,-0.80430712,-0.483269889,0.629996598,-0.823630115,0.954810173,1.810980934,-0.254899765,-0.595775806,0.120625083,0.036060493,0.436241178,1.284880684,0.231123629,0.766209844,-0.411193472,-0.139245783,0.047421012,-0.023803426,11.3,0
159300,1.986007329,0.03297635,-1.821474142,0.541133051,0.131327721,-1.441121252,0.286112146,-0.363430414,0.688049399,-0.473366315,-0.583969855,-0.305421761,-0.576116731,-0.607389052,0.980299813,0.27946401,0.378841865,0.630689362,-0.386292904,-0.154928425,0.20439047,0.642494414,-0.068448301,-0.188522773,0.237027476,-0.096763616,-0.014456184,-0.026591608,45.5,0
159301,2.134832628,-1.201988972,0.128543734,-0.926097107,-1.5093025,0.01654519,-1.715295356,0.200357915,0.58797071,0.725811798,-0.881750557,-0.840291033,-0.076209405,-0.679810396,1.079297605,1.78726793,-0.161749908,-0.596643194,0.058530924,-0.025749114,0.430244307,1.252096969,0.249853687,0.687162372,-0.44690426,-0.130646035,0.046989288,-0.026885871,6,0
159302,2.01832614,-0.03437883,-1.645895349,0.365226379,0.199314653,-0.712594678,-0.053276331,0.015261975,0.532313499,-0.149079931,0.948366327,-0.194534052,-2.105785939,-0.228206128,-0.283800456,0.554419802,0.408115097,0.378289935,0.285805568,-0.283416365,-0.324491139,-0.965538373,0.375574056,0.613577053,-0.382495527,0.149504598,-0.079598338,-0.043220237,1.29,0
159302,2.239210933,-0.753885008,-1.342249362,-1.061042374,-0.170643426,-0.300514439,-0.540162162,-0.236808111,-0.351558459,0.724997739,-1.18164004,-0.040082823,1.58858845,-0.556937851,-0.123025461,1.040148113,-0.083600061,-1.400625426,0.891829634,0.108068901,0.160338488,0.542381366,0.076566346,0.146778549,0.097614026,-0.160579609,-0.015169302,-0.052294873,20,0
159302,0.182794589,-0.084504122,-1.443260783,-1.845775059,-0.045436927,-1.330603096,-0.118718381,-3.22836155,-1.589012891,-0.34878885,-0.979076925,-0.869264221,-0.962552405,0.964987786,-0.788748252,0.94635476,0.15839298,-1.623997011,-0.526482325,0.779809462,-0.783988858,1.334350438,-0.297811058,0.0861803,0.60070876,-0.091896539,0.06707892,0.327464016,154,0
159303,2.074027123,-0.017649439,-1.115867933,0.376726998,-0.0286712,-1.118302558,0.213492516,-0.352741717,0.478942151,0.059637171,-0.791126798,0.645476623,0.57033209,0.170821643,-0.001990485,-0.084783074,-0.369175388,-0.880565029,0.198644962,-0.189869576,-0.293747987,-0.686637283,0.316656288,-0.097240619,-0.262251015,0.2035275,-0.06768962,-0.060488938,1.29,0
159304,1.906884862,-0.308679705,-0.911800385,0.177570865,-0.360087885,-0.424225026,-0.536745283,0.106866256,1.118600182,-0.545194594,0.956353527,0.605610359,-0.529266429,-0.996455872,0.23828581,0.869722825,0.168804302,0.849239145,0.183797556,-0.136708089,-0.214143495,-0.571808778,0.304384731,-0.540105211,-0.530768399,-0.278647232,0.014382441,-0.019212098,35,0
159304,2.043578446,-0.09950147,-1.204250268,0.207967882,0.123922765,-0.659473117,0.092159375,-0.177094315,0.27183228,0.23480713,0.649855791,1.126946934,0.289297693,0.400996998,-0.658172883,0.193893031,-0.69435172,-0.276237303,0.580455013,-0.181574556,-0.259350391,-0.639640586,0.275077985,-0.399856575,-0.26893439,0.201661946,-0.073824266,-0.073239537,3.59,0
159305,1.953494835,0.170524667,-1.540485672,1.302195042,0.468300572,-0.857921446,0.590963151,-0.306213612,-0.131020356,0.407670687,0.876014739,1.272191418,0.073885068,0.65221046,-1.271189353,-0.586143864,-0.37111846,-0.243163575,0.026748876,-0.23757548,0.120536309,0.530555451,-0.021214102,0.03607725,0.426324029,-0.515087343,-0.018132047,-0.068010651,22.39,0
159305,1.588645695,-1.454712101,-1.062999462,0.562641631,-0.598799674,0.540660451,-0.515323671,0.112301837,-0.453647645,1.062096334,0.031926109,0.284037847,-0.167107696,0.247351837,-0.361248934,-1.004829722,-0.673819164,2.010984888,-0.933586898,-0.144802819,-0.151200134,-0.44960573,0.024603943,0.144831602,-0.243091116,-0.71665629,0.011357979,0.003976263,257,0
159306,1.786793335,-1.041227331,-3.584967259,-0.404430776,2.476035963,3.100783038,0.095615126,0.483831389,-1.431147853,1.120231292,-0.233137798,-0.139299335,0.011869351,0.943598452,0.420381127,-2.037311934,-0.23415996,0.852657025,-1.335735789,-0.207527169,-0.069524647,-0.18020264,-0.119014394,0.679256412,0.416334768,-0.414510225,-0.030532252,-0.033484439,206.32,0
159306,-1.066481613,-0.206141062,1.820650607,-1.141866327,-0.665948362,3.417721279,-1.487933142,1.168478834,0.77914212,0.057384371,-0.540771114,0.796596339,-0.030589141,-1.248711338,-1.457991102,-2.575512711,0.794325547,1.109080939,-0.606861249,-0.677329756,-0.044001757,0.788334115,-0.14702366,-0.932328123,-0.617798782,-0.099684567,-0.481828616,-0.141379208,33.89,0
159307,-0.008078742,0.769588134,0.338783346,-0.672179274,0.360219562,-0.867050883,0.873830717,-0.031715453,-0.217303859,-0.225167914,0.749890739,0.527858825,-0.708912373,0.437692985,-1.042633786,0.105258711,-0.590216258,-0.207088793,0.174323448,-0.067312279,-0.209011363,-0.492475715,0.079346087,0.053462791,-0.552175107,0.117077487,0.238966117,0.086958543,4.49,0
159307,-1.293263616,2.172774997,-2.204317984,0.493322692,-0.262501748,0.320568358,-2.713403677,-4.315689781,-0.626368242,-1.974372801,0.031493863,0.539761289,-1.776897994,0.130443,-1.086478091,0.554744576,1.853129803,1.262707808,0.72111866,0.89838341,-2.255126369,1.434607097,0.303234564,-0.523503563,-1.315459872,0.558125078,-0.273903572,0.126789243,1,0
159307,-1.101602233,1.331538464,0.027223719,-0.538456176,-0.317403685,0.014016101,-0.566474455,1.15275574,-0.058019084,-1.274477057,0.674101533,0.644956556,-0.150678884,-0.872452623,-0.585756292,1.075237184,0.587115884,1.21299197,-0.405882012,-0.160926575,0.266642297,0.655270226,-0.141789218,0.646953996,0.016275315,0.579420184,-0.118897561,-0.026639091,7.2,0
159308,2.350713895,-1.361244097,-1.185051941,-1.63677243,-1.049262782,-0.536597158,-1.128016556,-0.137439529,-1.067253075,1.610553486,-1.470969631,-1.479089048,-0.577817756,-0.214943617,-0.043662475,-0.467792751,0.449752008,0.106092937,0.005275607,-0.494566111,-0.212921097,-0.147432595,0.248825374,0.426116197,-0.139823995,-0.173375347,-0.001388032,-0.051380319,5,0
159308,-0.451719694,1.451857562,-0.940895339,-1.149195118,0.982493615,-1.785567544,1.688884352,-0.470948251,0.02297555,0.14862614,-0.963588991,-0.262285357,-0.543116205,0.632871977,-0.117487418,-0.68009532,-0.423241381,-0.364424046,-0.171026353,0.158720471,0.178743178,0.850242908,-0.237190154,0.014898674,-0.208572348,0.099882569,0.604349947,0.389783245,1.16,0
159309,2.050987436,-0.109901006,-1.469215266,0.156965456,0.192770406,-0.746656756,0.09094997,-0.173919837,0.45403709,0.194296401,0.594905005,0.55488509,-0.55467337,0.785566419,0.182517013,0.065651116,-0.807959387,0.545258124,0.140503554,-0.267796675,0.269164774,0.889530844,-0.047414368,-0.445227883,0.256181728,-0.096157566,-0.024581795,-0.074814318,1,0
159309,0.186102829,1.176876886,-1.49445544,-0.247037411,1.383680972,0.28423718,0.406732156,-0.765062769,-0.051416388,0.021920317,0.16756828,0.387768971,0.232824284,-0.727620251,-0.47041695,0.24056289,0.202384355,0.682354118,1.38768244,-0.062663802,0.620531234,-0.446100637,0.443477649,-0.454203214,-2.170669698,0.040036252,0.502193718,0.43941244,1.29,0
159310,1.939901788,-0.376455825,-0.283365237,0.488329568,-0.772275093,-0.75984807,-0.435507429,-0.08436367,1.311368965,-0.166106141,-0.840788303,0.411172816,-0.133653356,0.015344029,0.678334704,0.202681612,-0.524825626,-0.16609477,-0.084845172,-0.197314344,-0.168569909,-0.393248607,0.356875146,-0.003561084,-0.445735547,-0.62642455,0.02947136,-0.027138224,29.59,0
159310,-0.586247365,0.550191165,-1.140176844,-1.213613857,2.540548992,-0.401194567,0.999799099,-0.145546122,0.245460252,-1.551503662,0.106941458,-0.479812037,-0.989412037,-2.774043499,-2.006693604,1.164428185,0.800871316,1.463834186,-0.960011591,-0.221768868,0.038651563,0.388708986,-0.466006523,-0.517064438,-0.303341015,0.375355153,-0.110865217,0.014214849,12.31,0
159311,0.034026064,0.479783163,-1.781465885,-1.846426869,3.114793185,3.245619697,0.550559888,0.788426449,-0.166366346,-0.295064284,-0.45207774,-0.145776049,-0.403115135,0.441034683,-0.228840712,-0.45671115,-0.477077155,-0.280673014,-0.486861209,0.025264491,0.462783116,1.521416963,-0.160466909,0.812402274,-0.671772008,0.823027591,0.442401233,0.297808305,16.09,0
159312,-0.790609734,0.881337464,0.239425275,0.561085918,2.016369792,-0.204144995,1.228164412,-0.065539574,-1.598562055,-0.118695571,0.485532291,0.05097345,-0.35655449,1.007641003,0.040584336,-0.59186484,-0.381100119,0.511430015,1.162820607,0.198370909,0.194811875,0.361979041,-0.53759355,0.228333098,1.174096453,-0.200365704,-0.001342797,0.049711259,20,0
159312,-0.988368622,-0.385631556,2.350675783,-2.584484443,-0.237966083,0.622490698,-0.878782849,0.44951713,-0.665563086,-0.134763187,0.303951736,-0.595631936,-0.020707788,-0.731459967,-0.185041906,2.248885779,-0.788612914,0.076907838,-0.028801104,0.030541301,0.45738088,1.12579001,-0.517105917,0.247517218,0.435347095,-0.095156186,-0.038816226,0.037856392,10,0
159313,-1.290914796,-0.272258094,-0.432687094,-0.816507625,1.517943058,0.758052479,0.498720817,0.439875689,-0.20929278,-0.356591606,0.839122187,0.979326347,0.213310404,0.356945382,-0.218589207,-0.490477187,-0.041025407,-1.404115609,-0.471206716,-0.501760046,-0.197071814,-0.13507572,0.818892962,-1.635688015,-0.560214143,0.329315322,-0.436285774,-0.228395407,46.78,0
159313,1.95800246,-0.373103576,-0.644093216,0.253595396,-0.33909574,-0.293516056,-0.395151806,-0.005435455,1.367483208,-0.274829806,-1.019144361,0.370022126,-0.094565387,0.066333125,0.794335516,0.138584279,-0.60919682,-0.055088015,0.092889716,-0.160796666,-0.21826796,-0.583288952,0.361951749,0.506659336,-0.332617212,-1.00690458,0.043388816,-0.0182071,34.99,0
159314,-0.352799099,0.922197458,0.936537556,-0.067337747,-0.738263131,0.282153328,-1.185105603,-3.493547463,0.173587018,-1.258405317,-0.78016839,0.971510804,0.531357775,0.317559901,0.547280008,0.230118915,-0.286628451,-0.17468341,-0.068436987,0.449773712,-0.705355065,-0.375133141,0.030073251,0.01712988,0.657857509,-0.435297867,0.182500441,0.252116824,55.96,0
159314,1.909436394,-1.073169006,-0.642855428,-0.490286066,-0.245081396,1.429746601,-1.124926207,0.47559806,-0.308918118,0.867502028,0.750542275,0.881833022,0.455699462,0.045020028,0.442260733,-1.602893516,0.065611931,0.261795046,-1.442145975,-0.600477615,-0.500333157,-0.866887223,0.473035633,-1.699423965,-0.864592507,0.046905539,0.048260954,-0.055239949,43.2,0
159314,-2.020101849,2.286996515,-1.444602302,-0.921103535,-0.452593765,-0.74466798,-0.202232097,1.248708315,0.043751453,0.42589421,0.016131407,1.228579105,0.274925487,0.896448757,-1.123887177,0.512515386,-0.3742673,-0.066474783,0.251207745,0.155400071,-0.217597801,-0.667126722,0.186808378,-0.514237871,-0.192303066,0.161724379,0.154784428,0.138073038,9.83,0
159315,0.273275654,0.309264666,1.05793366,-0.2580819,-0.163953752,0.61801441,-0.495230251,-0.592457182,0.414022997,-0.541751254,0.851213782,1.388163858,0.710902057,-0.057670981,-0.215916489,0.091443572,-0.612627562,0.612908786,0.136726117,-0.155968448,1.005910475,0.59297165,-0.248384921,0.75637887,0.775591334,-0.105455257,0.228003067,0.247627091,9.99,0
159315,2.106699127,-1.213248524,0.308239002,-0.793787115,-1.805337715,-0.434920189,-1.646177521,0.097717159,0.593743806,0.729545377,-0.809340182,-0.771593831,-0.09264032,-0.662562234,1.030064951,1.742909532,-0.116704275,-0.65220555,0.022189627,-0.043007287,0.444369764,1.317224714,0.214785176,0.002509505,-0.475673384,-0.100860161,0.050796444,-0.032074315,13.1,0
159316,0.128558897,0.736438064,0.159796352,0.017741606,0.604404696,-0.926662506,0.979015794,-0.441794043,0.167176576,0.316172439,-0.893495534,-0.191358581,-0.291072309,0.082557773,0.237854778,-0.688815344,-0.091257968,-0.630558424,0.998296013,0.095245,-0.19139685,-0.15615834,0.206886201,-0.080390497,-1.594833562,0.134942959,0.200983279,0.113768375,3.99,0
159316,2.000775795,-1.378079352,-0.023777662,-1.21908057,-0.851264453,1.617794121,-1.969655709,0.664234824,0.322347238,0.767664971,0.959480799,0.103457369,0.206524863,-0.491935755,1.056828483,1.294744805,0.15381702,-1.245513659,-0.44584823,-0.090518163,0.529675003,1.657041938,0.202564599,-1.607184291,-0.607890812,0.007629762,0.095907486,-0.059121222,7.5,0
159316,-0.844899614,-0.502285273,2.345585938,-2.685907724,-0.152666086,1.746684983,-0.987245855,0.877717694,-0.53780829,-0.357201649,0.498252215,-1.13585069,-1.445956867,-0.339194397,0.627376843,1.529105605,0.027476666,-0.968705394,-0.978530721,-0.074714726,0.5195781,1.362415088,-0.412310304,-1.650596638,0.219769468,0.051428064,0.090957631,0.034872204,10,0
159316,-0.551575761,0.092722365,0.049345432,-0.464676123,-0.885290668,2.503759679,0.841588418,0.118610864,-0.453386018,0.60914541,-0.547832331,0.050901161,0.569722506,-0.499713192,0.916477943,-2.428815894,0.519098852,-0.143464811,-3.161511855,-1.187498881,0.137811975,1.417151065,0.031929264,-1.454001944,-0.868796341,-0.416170777,-0.202787966,-0.013577361,272,0
159317,0.082781427,0.885979026,0.011615811,-0.762845943,0.838410094,-0.621565798,1.03500193,-0.177296393,-0.105052969,-0.440206884,-1.382181183,0.300817865,0.83337087,-0.064025634,-0.381909144,0.019534813,-0.647018986,-0.694877696,0.102930896,0.02578025,-0.291773679,-0.619071006,-0.015413671,-0.702052761,-0.386520581,0.184420692,0.253564471,0.09137331,4.49,0
159319,2.062945,-0.01992411,-1.052188762,0.414341624,-0.112876161,-1.209964125,0.21078692,-0.357699825,0.481714794,0.062025901,-0.666403352,0.64970746,0.45381161,0.197942303,-0.003651762,-0.126226496,-0.307210686,-0.920671067,0.140284412,-0.200649038,-0.284486907,-0.665126096,0.337064608,0.057000881,-0.286144534,0.194124879,-0.068067181,-0.059093842,1.29,0
159319,-1.026858177,0.32797049,1.972580758,-0.071959027,0.413796011,0.800228501,1.192721328,0.175775832,0.114569902,-0.876201465,0.109835723,0.151178261,-1.750693774,-0.162239481,-2.241369894,-0.102582533,-0.507411946,-0.181567798,-0.126268709,0.0768686,-0.466854087,-1.383103045,0.073469138,0.567147305,0.503748933,-1.144239994,-0.156019455,-0.154626447,121.99,0
159321,2.045077754,-0.100598499,-1.489238774,0.23531715,0.251069967,-0.750063773,0.153752851,-0.261385757,0.634708801,-0.01161132,-0.789721129,0.211930021,0.080529417,0.452796325,0.882737273,-0.168619711,-0.532822807,-0.024253706,-0.272040145,-0.180760088,0.261771858,0.849476751,0.010812313,0.639714996,0.266659409,-0.126785877,-0.021899434,-0.04919447,19.95,0
159321,2.086574761,0.119794816,-1.778271514,0.385374651,0.447594906,-0.803789541,0.147869895,-0.19819366,0.580075055,-0.363113424,-0.792439153,-0.169499704,-0.405761032,-0.754907186,0.271154259,0.385266516,0.445070917,-0.195773617,0.115299868,-0.18372149,-0.380904539,-1.013925366,0.326871137,0.365275443,-0.253904611,0.18306445,-0.066064064,-0.033187395,1.29,0
159321,-3.572568852,-2.782359036,0.689911954,0.854709909,1.668881114,-1.056056476,-1.858774994,0.759986524,0.240930345,-0.082632899,0.502422798,0.689781761,-0.23405532,0.425055571,0.271601538,0.23027,-0.083871702,0.784873142,1.029322479,0.029335116,0.278720931,0.616504226,-1.27142398,0.903149255,-0.438185375,0.743406241,0.668935597,-0.71956701,47.97,0
159322,-2.60588894,2.825085891,-2.019365631,-0.351271775,-0.687341211,0.412428103,-2.430100675,-3.885502215,-0.84489407,-2.504983198,-0.173030436,0.592445234,-1.868840029,0.310158308,-1.620304622,1.041337769,1.673111786,1.192449699,-0.240169805,0.835971243,-2.313304508,1.177881758,0.287953153,-0.543269474,-0.323298102,0.540443967,-0.327385524,0.116524763,37,0
159322,2.016246777,0.166646799,-1.745843328,0.52419524,0.23154379,-1.386144509,0.306779393,-0.389984493,0.541653073,-0.498993697,-0.304667924,0.238711204,0.341920738,-0.789209657,0.916110949,0.151338048,0.40887994,0.396700565,-0.486325732,-0.149728992,0.212387401,0.769238173,-0.043466598,-0.13737913,0.251802076,-0.09714401,-0.00075073,-0.028304362,22.8,0
159323,-1.415339333,-0.133019696,1.323196864,-0.803124159,1.409072428,-1.028465804,0.506497487,0.05669834,-0.436050466,-0.897630106,0.48357524,0.669409323,-0.502507886,0.185055753,-1.873129882,-0.261299922,-0.38731273,-0.04015721,-0.222012,0.086361948,0.263775172,0.601338963,-0.467630973,0.099797408,1.056384799,0.745219319,-0.095042476,0.031982192,12.31,0
159324,-0.922040189,0.970163042,-1.519341916,-1.252332921,1.465072471,-0.88388452,1.070196502,0.163102003,-0.56454059,-0.284313832,0.203025005,0.283639122,-0.701229825,1.213852185,-0.692822057,-0.223873688,-0.614079893,0.298478656,0.312785601,-0.332500559,0.28685424,0.90718903,0.114015768,0.254110386,-0.204765365,0.063446682,0.053041229,0.168619179,0.76,0
159325,1.539612603,-0.081990807,-0.940671682,3.984842881,0.201866453,-0.218178503,0.575489949,-0.180755897,-0.848904907,1.344054505,-1.492758332,-0.515192299,-0.704615911,0.413313869,-1.041123135,0.719577281,-0.628191036,-0.674392293,-1.275107226,0.071030307,-0.127661628,-0.813975493,0.110459083,-0.185784814,-0.231106176,-0.276867583,-0.08236285,-0.013588395,210.7,0
159325,-0.878165087,0.763601328,1.402311403,-0.882289891,0.358149756,-0.896211091,1.649470168,-0.434087443,0.188876785,-1.006566333,-0.904541102,-0.404373632,-1.402403207,0.026634301,-0.834716235,-0.702570253,-0.173323938,-0.579770653,-0.500105908,-0.196839582,-0.073477494,-0.001530162,-0.486973958,0.340790037,0.927613511,-0.312578379,-0.283793235,-0.187966986,60.98,0
159326,2.062301588,-0.027474484,-1.25100882,0.363105642,-0.054428007,-1.251447386,0.18918949,-0.361260955,0.640100655,0.004419874,-0.656220213,0.297962266,0.038005646,0.470186093,0.826074906,-0.236534503,-0.462415364,-0.107022993,-0.326554873,-0.253934775,0.264640522,0.94058267,0.007523184,0.024041289,0.237744087,-0.098560384,-0.013137407,-0.058223726,1,0
159326,-0.210643297,1.216718403,-0.304703227,-0.245922103,0.761799821,-1.285926092,1.134071232,-0.40985473,-0.114196699,-0.827156486,-0.593521272,-0.299257834,0.036166947,-0.861038773,0.683350718,-0.028841719,0.417636368,0.723127536,-0.054110082,-0.134422499,0.360053758,1.104916099,-0.243445365,-0.079058812,-0.493054577,-0.184469574,-0.029875046,0.237656984,9.39,0
159327,-0.271411467,1.094209887,-0.517659674,-0.748847764,1.496514707,0.228455307,0.862278006,0.156139356,-0.149461758,-1.099766171,0.155724352,0.162282474,-0.077934342,-1.704062391,-1.427244301,0.479570797,0.60211029,1.050941288,0.312355632,0.094868273,0.01710237,0.364161273,-0.382537964,-0.275677138,-0.091644579,0.587044562,0.374798952,0.250634695,2.99,0
159327,1.95558521,-1.115758459,-0.382923296,-0.267714733,-1.351703541,-0.759429023,-0.775971038,-0.123743912,0.039849353,0.786354741,-1.073836042,-0.151378325,-0.08455646,-0.088688034,0.425960801,-1.063371915,-0.205406171,0.912206972,-0.823653623,-0.462902952,-0.580152126,-1.308738172,0.45931875,-0.018604965,-0.806624934,0.224505788,-0.032166319,-0.025381696,90.78,0
159329,2.047714595,-1.083592645,-1.660832298,-1.106698867,-0.304222339,-0.428139837,-0.444920273,-0.141784952,-0.666056539,1.014404063,0.62058356,-0.388139459,-0.320962427,0.28760512,-0.197378187,1.288840981,-0.247319599,-0.52117154,0.819583684,0.162515768,0.514548629,1.212830689,-0.106466221,0.401328495,0.17828334,0.037723562,-0.064881647,-0.057461592,100.7,0
159329,-3.386348818,3.300732503,-2.813967373,-1.394716369,-0.956287184,-0.784641728,-1.090398074,2.618418048,-0.162908385,-0.322240635,-1.213113565,0.7900777,-0.906795478,2.224779668,-1.017519809,0.657803583,0.09135659,0.58584614,0.631667515,-0.071379513,-0.024760728,-0.422741036,0.076125951,-1.147278083,0.370316575,-0.031495337,0.107573882,0.122110126,0,0
159329,1.868053433,0.505729262,-0.887111278,3.734942769,0.697125499,0.149818687,0.362939546,-0.096722738,-0.986299626,1.385885011,-1.327934878,-0.054954773,0.221985095,0.175657284,-1.122690358,0.673267377,-0.701152752,-0.796275591,-1.227076442,-0.17561929,-0.221041913,-0.701677477,0.284167557,0.602970025,-0.123457588,-0.298306046,-0.049929264,-0.033029199,45.38,0
159330,-0.682437449,-1.73772647,-1.84657243,-0.553633332,3.90640719,-2.427071937,0.308062319,-0.52299681,0.319723979,-0.156884954,-1.554476363,0.195356215,0.540693691,0.509916289,-0.104150775,-0.680834081,-0.931286237,0.034754196,0.06203796,0.486415865,0.494024989,1.041939913,0.464666719,-0.002234914,-0.997224965,-0.720371307,-0.006421489,0.047509161,36.83,0
159330,2.131966382,-1.608112381,-0.400978678,-1.434439347,-1.709353921,-0.682718762,-1.264802472,-0.161889584,-1.017642293,1.471837441,-0.903431963,-0.518313141,0.833092051,-0.642047195,0.090307691,-0.292885738,0.396495864,-0.263879444,-0.210767734,-0.286046362,-0.359570984,-0.681964164,0.40317917,-0.142929742,-0.630076349,-0.484287263,0.030751457,-0.023829671,80,0
159330,2.121521819,-1.437619427,-1.143401724,-1.94632064,0.768896369,4.026263241,-2.257921818,1.159535224,0.348398712,0.740777608,0.009184461,-0.45486364,0.357976085,-0.594353799,1.33467076,1.699937561,-0.294959458,-0.760946915,-0.031259012,0.06122657,0.43739683,1.221893245,0.248637562,0.733304418,-0.399268813,-0.084137949,0.072625182,-0.038492355,3.4,0
159330,-0.158788595,0.717951815,1.614893606,3.311600374,0.589639808,0.248631198,-0.007402771,0.199553818,-1.019194528,0.886718398,-1.449966973,-0.168978033,0.657591438,-0.451573601,-0.811144164,0.915045827,-0.843865166,0.140253694,-1.577007735,-0.06947759,0.383230461,1.132715182,0.035894863,-0.010396787,-0.807319839,0.033413566,0.15878964,0.136100032,5,0
159331,0.157432986,1.153279294,-0.896492505,-0.443437041,1.467035477,-0.84562237,1.619917329,-0.502471027,-0.52283953,-0.446461757,-0.926658916,0.708279361,1.222520778,0.288100293,-0.553884304,-1.188041924,-0.173141403,-0.537704053,0.443834117,-0.089863577,0.330128982,1.170862118,-0.204371708,0.697221644,-0.504587995,-0.238596059,0.105402158,0.249999985,3.71,0
159331,-0.349622146,0.531749626,0.092406421,-0.7238316,0.834993465,-0.693358921,0.833121521,-0.076813051,-0.20826697,-0.121278975,0.457621125,0.774333885,0.149996103,0.216740111,-1.062296778,0.210873363,-0.823541459,-0.140036955,0.378682802,-0.053585137,-0.233087817,-0.499224898,0.259403855,-0.41492086,-0.411710601,0.142020783,0.140635678,0.06181166,7.17,0
159331,-0.387521652,0.905602621,0.013579251,-0.787262864,1.385919466,-0.485809982,0.985263922,-0.025262528,-0.239398023,-1.204906467,-1.476407811,-1.090811873,-1.170507058,-0.721661245,-0.025404238,0.500230076,0.274486292,0.182678218,0.17005823,-0.083425202,-0.336633782,-1.060916127,-0.151974859,-0.040702576,-0.136921566,0.201921732,0.044036686,0.147424983,1.98,0
159331,2.067761776,-0.036121363,-1.085810839,0.399710975,-0.096167755,-1.174337989,0.195877345,-0.34196162,0.516460357,0.067932107,-0.763115312,0.521373695,0.268569981,0.233036978,0.023178324,-0.096410541,-0.321533621,-0.873443057,0.168173445,-0.211025056,-0.291391049,-0.694282839,0.330726575,-0.018973966,-0.283426888,0.199156185,-0.069451167,-0.060232701,1.29,0
159332,-1.712802081,2.195402925,0.410522381,0.111686057,-0.821732037,-0.055634975,0.831552096,-4.576961096,-0.227860753,-0.71563542,0.458973793,-0.263520811,-0.77999081,-0.716014507,1.308058858,-0.525622686,1.397420252,0.51146752,0.229607309,-0.938655811,3.935046794,-0.42631474,-0.057742682,0.76414216,0.819445733,0.164691244,0.242189294,-0.182274369,194.89,0
159333,-0.319923551,1.095575879,-0.288532747,-0.472414962,0.353898504,-1.025005062,0.774496895,0.0266759,-0.180213159,-0.000129645,0.739330737,0.553765986,-0.414355719,0.767730434,-0.213690646,-0.232325031,-0.612271726,0.670957503,0.30002558,-0.097667195,0.429149416,1.460853479,-0.082178724,0.105961178,-0.852398951,-0.281931791,0.082781766,0.021669318,0.8,0
159333,-1.617172184,2.182845395,-0.88356772,0.607035031,0.72172719,-0.416253158,0.999280255,0.202543777,-0.340535066,1.272841634,0.422550728,1.056802854,0.553983655,0.446210863,-1.027565372,-0.958419937,-0.131969175,0.095482752,1.084909028,0.347479847,0.05970274,0.747068158,-0.264140227,-0.367462683,0.197980235,-0.436141354,-0.054938139,-0.214117617,0.99,0
159333,-2.073453147,-1.550532122,0.284377941,-2.238054457,-0.424561935,-1.073005275,-1.873021427,0.899341481,-2.260711853,0.654881481,-0.194096127,-0.429771463,-0.00767551,0.307973396,-1.080632769,0.137334715,0.372054446,0.879059585,0.095942572,-0.636670862,0.038151526,0.087436417,-0.615652031,-0.308004574,-0.406395813,-0.219132579,0.02915713,-0.398038833,2.9,0
